video,numFrame
rq-Xyoo5Rs0,3911
rqRDdzQ4RjM,4671
rqmi-DjYp0U,881
rqnzzNYt2cE,5317
rqraLuIBvyg,2721
rrNJt73BG_8,1708
rrTNLcPCWK8,6498
rrXdhD3WDy4,2831
rrc9Ph5juXM,5330
rrpEOrMpBuE,3618
rs4UF-p9V_Y,5048
rs7er4e67ec,2689
rsJUOsr1u3o,2946
rsU73H6VyG8,2599
rse-MW1helQ,3878
rt1kYX3slRI,2084
rt3t2n6K_ww,6315
rtFW05uRr7Q,876
rtJTJ10ppRc,305
rtbMQGNS5ko,5789
rteN6_HkMkI,3632
rtePSWZ-SWA,2509
rthLJwFnOc0,3749
ru4NMIVZqrg,5605
ru7UAr2488M,4887
ruHObln9mwI,3294
ruHRz56XGE4,1305
ruNII4WvE3k,4858
rua32XjJh54,5567
rulzKikXMHo,1477
rv9jW-t3mT4,5203
rvWlRHPYrZI,4637
rvcSqYeUZ9s,1546
rvkVdD2u_yA,874
rvqULxGTSZw,276
rwQDoaheIFs,999
rwUlqI6HWyY,6031
rwxSphRRIL8,1326
rxEQaswh_Uo,1785
rx_WRuQ-X14,1897
rxfkWIGZtlQ,3645
rxwmIyvVVUU,413
ry-AEtNb4c0,5631
ryFSf08mrkA,2483
ryZuSiZNN2o,2398
rzD3EEqJy-U,4121
rzIaKwWJDZI,4837
rzZutQSmyJo,4177
rze0k4LklN4,4270
rzm4V_McRhQ,2071
rzomS2gZGQ4,353
rzsp_r9fq_A,6024
s-Rg2hr7DRA,2181
s-kFpQRPcyE,3919
s0-xTG38cPw,1362
s04x6lhUmtY,1905
s07U8_fkUWU,4243
s0N0PzdwVik,1235
s0Pjp1qD18A,4500
s0Pw7vKtqpo,5108
s0YJOzALDNg,1905
s0ekpZ8H3k8,5492
s0swzu1jIpc,2726
s1E6EKs1MZw,4574
s1WQ4zNikKA,2796
s1YjWVUu6pM,5910
s24-UW2mnjM,5389
s2PFIKG5PYI,522
s2VpBgSWIPg,5080
s2ra7HNzIF0,1512
s3HhNlysFDs,5622
s3JuGKwna6o,1416
s3OxuR2zsZM,2686
s3heOnMEtHo,2589
s43eZJ0hy44,2740
s46pci16zS8,4094
s4Ryxk3TxKA,781
s4pnHlWlt5k,1067
s56ctLdnOdw,2771
s5Ng5ZZ9f9k,1045
s5oN3d77e50,1792
s5y4xXcphcc,1529
s60we-9PBhw,2386
s69uPXLvzIg,2761
s6fEIuHPJ4Y,1235
s6oXeM9OluM,4253
s6pFNNnub80,6305
s789WxU8PFY,5015
s7HB851cCrg,3689
s7ajQRC7w9w,2392
s7kIK4sQQ8w,2886
s7mP374Twwo,1131
s7xcZopLHO8,2093
s80tsQgUczA,5189
s82_J03bqwQ,5718
s84BStnbfK8,5070
s84PG-JfEwc,6680
s8xM3FUf8hA,2560
s946M878MxI,1832
s9ATMSQLb80,4560
s9MNW35YCMw,2417
s9PkkDEl6aY,6137
s9Q8SZbixV4,7034
s9Wop4PMZaw,1284
s9iaX2fDyeg,4863
sA8fmJulHMs,2719
sAAARH12tdc,5076
sAJ-hixMlO8,3191
sARnRvNdl-Y,3783
sAi1aMHR89A,682
sAjMcMdflqs,6730
sBShp5KeRS8,3561
sBumUzHPg2s,4038
sBwUwgTjhAU,1634
sBx1HvNjs6s,3701
sByOncVAMqg,2984
sC7xUkNTpP4,3283
sCCJpFKVV8g,4500
sC_hs-OXERg,4533
sCj-ME5RkLY,2152
sCxGclun1E0,3296
sCzauf2u4dc,3484
sD4B_NfJ-II,5273
sDLIA6K6Uq4,3528
sDdgFSFaAdY,4187
sEENChh3zno,1744
sEGceBU8icE,3306
sEaPxagod8o,621
sEcXR5b8HyY,5798
sEpgbMTaKvY,0
sEvP3GFbLdw,4528
sF859t5osSg,3051
sFKOnFMJF2Q,3571
sFMa1EP7d2M,6622
sFQ343Qq4TE,3157
sFrtQ8j8_jY,624
sG3JpMuXFnU,3774
sGFbsMKkoYs,248
sGGnEgCnEt8,6082
sGTDKZuG1vE,3215
sGUkc9ajgiU,944
sGiZDgVq9GQ,1880
sGwra7t-ARo,2485
sHRajZw7A8g,2713
sH_716hH_rY,1268
sHx5UcQQ1kU,5909
sHxzQu_4edY,4948
sI7qq85QaA0,1954
sIYRsGZm2XY,3203
sIzcPVbn0lg,1560
sJ0Tc4nthOA,1849
sJFgo9H6zNo,4164
sJUUm0n4cXA,6029
sJkabaVH-C0,3905
sL7KD7QBm3U,148
sLq6p6NKApk,2240
sLzAJGfkswM,4721
sMG6vA7yo5I,2130
sMITf5WBIxM,4746
sMO2IlNgDuw,5263
sMVf7HDvsEc,5058
sNJ6_N0j9Ts,2576
sNQQ2Fpxbzw,4479
sNTOUuE7ZfM,3512
sNeT1WZ9UwA,2989
sNnNDCx6RRA,5336
sO7ZGxFwbm8,7002
sODu6d-3zAQ,2694
sOL5ksIFX50,1343
sOMA_oI7dgk,5933
sORYi-Xpj0U,1066
sOUNe30PXY4,67
sObM6mb3hgs,6988
sOyox_6AG1w,3532
sP416nSD4xQ,1699
sP5Y_UMakiQ,693
sPEed6XrTZA,3739
sPK-sbHIb3w,5348
sPOCh7SN42Y,5716
sPSfixKrDc0,3136
sQNdiyPVKvQ,317
sQZaEt-ssCs,2613
sQo4gMcgfT4,5788
sQtT9sUyUwE,286
sQwx_m8Vghw,776
sR0hZeYm06I,2160
sR3_5j8pUdI,2020
sRDuqREW6PU,2294
sRMrtzg0nwU,2748
sRN_crwj3B4,6741
sRNqK_QZbMs,1625
sRTDDlI1-Yo,4010
sRgBK2_nb0I,1589
sRol1BJ9EUk,402
sS-KyhAzeUY,4605
sS1Zh8mqMOE,3236
sSVG3g2iKL8,4319
sSasqxIi5UU,2164
sStBEz5KNs4,2470
sTMbpIfI-6o,4499
sTev5fWX3T8,445
sTtFSpelQk4,3133
sUL9HAplalo,3266
sUy3fUESkGI,468
sV4vBuWGJng,1752
sV6JEbmqDUw,1378
sV6NoTdFaPE,2412
sV8nkrbJIKE,4786
sVDRluetSyg,3133
sVT71OQjHE0,0
sVeC5VlDsjk,5218
sVk-Br0zfkA,299
sVma83g_wmg,6654
sVw0kD_9vxA,4159
sW5Fp_XgoiY,3267
sWEbq5Ry63Q,7016
sWQ65uwxXbA,3799
sW_iLVVMF4w,5067
sWaU9O4xzFE,5172
sWtwatYMbX0,3367
sWv11vroZKA,1903
sWxKUQuMxhA,461
sX8Rr1o4XWM,2239
sXdKLXuww-U,5536
sY31L_r7dsk,1664
sY7m7E-sAYc,4083
sY8TfKQHe5w,840
sYAGVE3luRo,3975
sYDP8SiL6_g,3132
sYJgYpQknw0,3902
sYKtWOfH6VQ,2891
sYPd_0tC318,6409
sYhUC2uQR7I,5757
sYpC9oPhmY4,2115
sYphlW-m1pU,4890
sZ-S-YZBpTs,479
sZ95YHZtVCc,1701
sZRUTtoxY_s,660
sZbkKa2iKrM,1496
sZf6ijFwPDs,2476
s_H9cTp2tT8,1618
s_QH-5G33Fw,4759
s_V2crzeMfI,330
s_VFaQTlskE,3046
s_XdqaQj0uI,4995
s__e_v6aaq0,897
s_gb6Xi_J5g,182
s_hQSJVIN3c,2112
sa-BrKIzFKw,2532
sa5ZuxFDZNw,3744
saB1t3Znhk0,2252
saJTy2rnf2Y,3653
saMB0Mr1qdE,4727
saMBbZcDAjM,658
saShR7NwjMg,4828
sahQxLbmM0U,893
sanasW2azw4,3759
saotMUaxVCw,2000
sax2PjbeLdk,689
sb0r71oGs3M,1880
sbIh_M0oGs8,1004
sbT8DfccM7I,5460
sbnF7VVeopM,2160
sbr3HKm2Y9I,5889
sbvdGKpHy2M,1698
sbvk9FNaAH0,5338
scBelfrnHoI,4399
sc_L4zUEb7E,3838
scapZQe6_Iw,5368
scwBQj4GE7Y,1097
sd2MhdKdQTo,5342
sdMr24Qyrw8,3539
sdR443ncw-I,703
sdq5E1nLX5A,1864
seQE5VZt3K0,4544
sf2zGT5nN04,5646
sf6q25u_nac,4654
sf77PM1CtNQ,2741
sfCfrWpHpu0,4638
sfPGQnxbJ3U,449
sfT9Siql3P8,1030
sfbgZOHLkII,3596
sfeUXTuKMs8,4792
sg5z7jus30w,5196
sgFp3HCSgCo,6477
sgJ_NrROLYw,3551
sgLSdMLbA0Y,1930
sgPkVKPp1dU,1589
sgUMHHuAhZg,6100
sgwg1C3i-Vw,2955
shBiO7aGy6k,3819
shGGt9TRlkk,926
shLUZZS9oYc,1561
shZRGB58YBU,6654
shpZ47Mvxfg,5364
si2M-Sm9fnI,7158
siGEHA6fs80,1524
siKl-1EFFaQ,194
siMXfU6NPlE,1547
sicaCRRCkiY,477
sjE-hHKFghc,6395
sjHCZWdopsQ,5784
sjpWwjzCbrw,4033
sk6hmmlS8kY,2468
skSPijG9sgU,6590
sk_pnoqXxhs,2815
skk-nX55gvA,2515
skr8x0kUVwg,2065
sl4qoHiJ8FY,3652
slFZFCU1de0,4580
slHv7r8A4OI,5934
slQuWp_rMTE,233
slUvIngXl4g,2135
smGijLg8Cho,3677
smYAy6TYS3M,0
smZ0pWbxFWo,907
smfBAiFujmE,703
smh90DBXsBg,3868
smk2WJV1Zmo,3775
sn1OtmEJxng,4651
snG89ed-64M,2220
snPtOKtIEA4,2173
snUWwTH8eQg,1843
snhPrCNubYA,527
soDdkeamoMM,314
soE6TfvOiIo,3529
soGmSXFO7wI,2977
soHEsBIljbI,403
soVddfhLIy0,6734
soeRPsbkfas,948
sp5pM_rJrcI,274
spAlIMm8jSg,3035
spJaetMCD20,3432
spZ_RrpyNJw,3359
sq0cKsoX7mg,344
sq1wlclMvY8,1947
sqAFVbKbcbM,5728
sqEsAtdFfrg,2294
sqcJOpPrexQ,1327
sqjfhVDIN24,4903
sqv3M6MPKjQ,2391
srARxP_ocyg,923
srR0M_HL3Ao,4598
srSwfib_ogk,4039
srXhWAGzd-s,5454
sra0ywgWITo,4488
ss6XN-JP_x8,6409
ss9mNDN7jYc,3373
ssBiSN8XofA,5276
ssHXm1LqovI,310
ssXkWpxq3Yc,4073
ssies4ErWus,662
ssktVpcv9WI,2301
stDgqxV-VGg,1210
stVRtmxHVaE,7024
stdtUoog49I,1470
stkWKPWbQpE,4739
stqHuZqLLuI,1680
suL3ZeuQ3DA,720
suWTtKXXkJU,2671
suwVnxHZtI8,3103
suxZhXSVNKY,3386
suyh4tGuScw,2825
svG8RyP-OlU,4474
svNcNLEPKMc,1984
svSM-UqjNWE,1439
svWiQtzgtOc,2474
svZ7DPi7rLI,1612
swId_MFHywI,5372
swOYvotIM1Y,1724
swbCsf51XVg,2360
swkSdgwCxHs,2879
swmNnPkPBek,5069
swopywrINVw,4166
sx4zAnVDV9Y,4499
sx5Q-JsaAAs,4100
sxQ9H3c5bRM,3887
sxQbiXWFdKs,4104
sxZTPWMnyFY,5945
sx_npA4wRrw,6100
sxf0x55Cvb4,287
sy-xNiKnfBU,5044
sy8WjZwaNw4,1862
syAccI5soVw,5072
syfyM1Pble8,2015
syy0FVZ7SkQ,5760
sz0GhFkkXYI,2951
sz1772O9AUM,2267
szW1c2SGdew,3407
szdKUpvx9Sk,5016
szl1InYab_k,604
t-8wEopB3AQ,5831
t-xIv68Ac4c,5843
t04jE7d0Obw,4377
t05CLPgsJY0,1619
t0XM3ivJYUo,1493
t0ajvfx6dgA,2207
t0y6dkIwEvc,1019
t1-GV2bAL4I,157
t13MQSYjlas,214
t19uSLVQGWA,1514
t1MXansbY5s,1346
t1U8fJVEztQ,397
t1s7ST4FRJc,5753
t1urvYx1X_w,1024
t2DdSm_MGXo,2656
t2wawfMaTzM,1980
t2zLJ5mKTT8,2041
t3UI2gjo8X8,1963
t3Zg4mSksXk,5630
t3dHI5TeY7I,2530
t3eRbi1Uk5E,5577
t3wyR2VQy20,965
t3zAh4NBVko,735
t5Br7yOUe4g,2853
t6FuJ4L8sHY,2583
t6Hc2tHRrs4,3609
t6d__c9sIUU,12796
t6f_O8a4sSg,5237
t6iq95QPZIg,3257
t6trrsdhMEc,621
t6v-9gTSfp4,3089
t6vWMTMooDc,5325
t6z_3QbsUaE,5687
t7J7SugZPlE,1859
t7JiXZlKhpA,4833
t7WI6H6UVG4,3520
t8_XO-nWaYg,2238
t8hx8ihRPGc,5180
t97xM9sY2yg,3134
t9UsqWspqZM,1981
t9j3GNVm8jw,6456
tA4KrZHGoYQ,5421
tA7cF5wA6ZU,2282
tAEGMVLn0wk,6324
tAWTfutrwg0,5079
tAbB24pczrs,6245
tAgVokWkdnQ,4961
tAleUKVZCD8,4087
tBC1HnUZzco,942
tBFX7g605Go,4394
tBGeBbO8gh0,4995
tBNOJJx4Z9k,3829
tB_B3HVdO2I,281
tC5eMgePakk,6926
tCN1GlR4cf4,6943
tCQiu-qY9XA,1779
tCRsEiWgPdk,321
tCfu0LplM64,5931
tCkHrK6mRME,3098
tD-wp39rjnE,843
tD30qafrkhM,2985
tDG8VoRQTuM,5197
tEAEFVJGGG0,4419
tES39s-LJsQ,2499
tETVZtWqdDs,2789
tElXd9QahbU,505
tEnhhhWqnWQ,4513
tF4Tl56ntnE,2129
tF8Nv-QxbIU,2266
tFAcBYp3o0w,1175
tFiXLhbKdnk,1980
tFjGMdff3WM,3686
tGHLUWWm_zU,5618
tGX22SWP82Y,5717
tGuPkIKGIK4,2823
tHFF0OaIHoE,408
tHhdS8t9ytI,2652
tI87cD7sv-Y,830
tIAdhrfT70I,2303
tIaNvRDp0eE,1708
tIbSsad0z9U,3808
tJ2xOG_EWOg,6491
tJ9wPza9ZqE,1656
tJLm2D4J3X0,6297
tJSF2GAp9TU,2017
tJbScqVWPsU,5016
tJcbG_HGZE8,5345
tJiYIajy41Q,373
tKQHLe1UpwE,291
tL90IPP3hbA,2218
tLdbdQ9fVZE,1342
tLifahMJYkA,5420
tLk0Y04OaCA,1052
tLkNfGM7GOQ,4271
tLxv2E7gj5c,919
tM0BAYylvLA,1573
tMM166j4YEw,1274
tMTvOaUYNeg,712
tMheZSxPl3Q,2181
tN1_lOJlUlc,5446
tN8mcdcwCwc,1169
tNFK-TZ7jv8,2028
tNIfKjCEPq4,0
tNY0Isg-K18,1499
tO1VJnsd8sg,2984
tO8yDY0x6yA,6538
tOCFOu8eOkU,519
tOEomEC1rY8,2071
tOPaS3wfoJQ,6083
tOVv0cAyjcg,5561
tOW6_7jmht8,4125
tOiPx5Veyd8,3121
tP0viuKibJU,184
tPHfkxAwyp8,6892
tPZYyaX63yE,939
tQ9yPS_BJHQ,1819
tQT-iQIv-KY,2742
tQmsDeu1d6M,3950
tRAntV9Om2o,3830
tRFK1BMKaRo,1079
tRK4TZi1SvI,1768
tRatWgaZ-a0,662
tRgK4fFA8sE,4834
tS-MHCJKMgM,970
tS2d90ZGmeA,3437
tSNg5rvDvVc,1619
tSR4Pj_muN0,1147
tSUzEX6ps0s,3981
tSk1GWyofaU,926
tT-HAk-DEDk,5235
tT7ljH8GCl8,2397
tTBbFGv9emI,6864
tTEAlDsmZrA,5798
tTEZnwfHX8E,726
tTIsHfF0UgA,2300
tTkavaWq0QM,4547
tUCGJk6aSeg,1312
tVC_5_SgseY,3302
tVIY6uyH3aA,100
tV_1whw_S4g,1007
tVbrnWNOmFY,5903
tXLvsYsWCoY,2109
tXNycNfALsE,3998
tXUssW4vT3o,5582
tY6UFSLtIoE,6953
tY9dmG6IyPo,214
tYV23sjRgt8,2527
tYZJ4O5Hsz4,2350
tYyTrDyzB6o,778
tZ6Fjq6SJvQ,4998
tZswexUR6Q0,5776
tZzse87ICr8,635
t_2jTjX3a_o,6409
t_Creyg6ANs,5206
t_D9MYkEPEo,4560
t_PZmjzVSoE,3745
ta4QlTBHTTw,2180
ta9cB1q4AzU,5363
taGuG7DT6zE,2555
taHfD8TFfX4,163
taO9hPOvMz0,4918
taOJ9kUiwgM,2827
tb7s5a1H-IU,4532
tb8KKdC7r-A,1664
tbOIyG1RCUI,411
tbPbyTLkYF0,1513
tbW6ErTogio,5879
tcGO-GHcQIQ,3720
tcUet_leWUE,865
td15Nx9J0a4,4256
tdHQb9Uwc4A,5581
tdJS3WJjeVo,5251
te1znGPS_Vw,3809
te5xo60oVZM,3706
teDceMxV9PA,3378
teIE_kXbMiw,3229
teZ99ahe1zY,1221
teemFjum3oU,2171
teffBaLEZQg,5681
tfPm9xAZ5z0,2663
tfepV4CXF7c,1976
tg6HOGy0BBQ,6003
tgAA4I1xVio,3256
tgPD2SZo_DY,1103
tgPjcWP7Vig,5222
tgdLeBX7aXk,1937
tghS4UnuWzk,6576
tgj3VBjomI8,2661
tgnyGoKM2tM,3903
thgW2RT30qQ,6097
thhFfqcOfJQ,4190
thpmgolDsbQ,3706
thvpt_lUxTI,1322
ti3EHJLR2mU,6213
tiP4Q4mGidE,4657
tik7rHU_DM8,1328
tilmCzSf1oc,670
tj0sI8M3tro,6336
tjDOXnDswdA,1343
tjEMbP2SODQ,5410
tjUuEqmLGeI,4020
tjuYS-6UC_M,5021
tkHJgKq3jTs,2673
tkQK_2celDY,4878
tkmoslnsmwY,5652
tl2RLYJUu3k,1368
tl2hDYGBfqU,5684
tlNpR7CkM-4,2503
tldn48dG8Ag,3890
tlgEi4bU9Fc,2596
tmBTO0cA_qw,6107
tmOndbOAHvM,5809
tm_CL7A0W4M,2344
tn8YmTHinZc,5930
tnB7LNIcXC0,3462
tnWmUCOEdFY,243
tnXjdv_GM9g,1402
tnavaGow7BI,139
tnk1skdLN0Q,2826
tnt6Wpv_kHc,5354
toOQD4oLneA,4731
toS-_4Ik5us,2841
toeGFZLoeHU,1211
tokwDYW6rS0,3859
tp0L6sR1qts,1865
tpDhYD9e_cU,5821
tqVzDmYHY8U,4016
tqanHyXTFFw,2038
tqqWTxQ5-kY,1247
tr1sNwRTMd8,2648
tr8JRPrfAN0,4036
trV2ycq9rkU,153
trl-RCWyhb0,1758
tseeGOVN_eY,2623
tt-uDaZQWWc,1291
ttsZ4M-AKgY,3205
tu-YAMiS5wA,2986
tu6EkaMa9c8,4356
tuhEnqKmUKg,1118
tuhHQ-lHIs4,2867
tvR1ovqyJZ8,2731
tvzl11XL01k,2003
tw0I1FEUigE,5543
twCNBLY4Y_o,1657
twGoVVPO08Q,4788
twJ2uE1GS2I,4969
twM3ZBS1irA,1388
twQbAuWVxlU,587
twfpk8zB0rc,2526
twrPZghmNtA,670
tww0AR8NanU,6091
tx5o8t-JJ_M,889
txMaVvdALeM,5337
txsupdxCToQ,2125
txyXUXWybt4,2571
tydn-vo3DaY,5306
tyeLIzY0MJ4,603
tyjUDi3uLd0,7075
tyuyI30cZ00,938
tz3zHV1Z5po,6643
tzChPctqAP4,3755
tzP0lKSUv_o,518
tzbJ_CETeG8,4833
tznMNEWglxY,1241
tzsgg_o6xHo,2940
tzwIHzuzG9c,325
u-X4YO91V78,5062
u-YaDbGZoPk,1714
u-yFENQQxAo,902
u00zk79cJDY,5800
u024Wa07GNs,530
u02UsNRxclU,6943
u08gU4eQFHY,279
u0A5NIUKEQo,4962
u0Dc0ZtudXY,1312
u0PEB9bXWpY,5019
u0SpXGr_elM,5868
u0WgmhffTyI,6719
u0p_dBCEDs4,4204
u10c6Nx4K0A,177
u1ImXpBa4nM,4470
u1TCzaAQkQ0,1626
u1VIetb75rs,3698
u1ZFiwJJXSQ,3250
u1grT0O81Qg,3979
u1upxlAgsqM,1173
u20epr7tSEU,4373
u2329Chp6IY,4948
u246t3R7hMs,3803
u2TTS37kXXY,6350
u2hzK9YyIXY,1312
u2uoYvo8J5s,6254
u35hesPTsNE,3293
u3B3M17akWU,859
u3XOLSC7lg0,1005
u3XYsINR-y4,4238
u3nOmvgcs84,5187
u3qNB8GDOzY,2590
u3uYs6SZFKo,1199
u4FZAIj_Fw8,1157
u4nL6NXfsak,1512
u5ri43qbi1A,5517
u6FTTLK6GUg,1077
u6HM4rYdllc,5970
u6f9COsww0w,3449
u6rdzTx2S8c,1286
u713piB4VWk,3308
u7OvguFW-Hs,258
u7THn6D6y5w,1829
u7dfBgc_SqU,5315
u8ykXBc2Efs,3136
u9IwWaXtQlw,4312
u9JhQ0xSSJI,908
u9YrRYp2t3I,3522
u9aFICSj7zw,1745
u9ec3Exc5mI,1511
u9oARzRT3fI,698
u9tarG7QQPA,5662
uA3dbKjT9rM,4162
uAKyRSEaY1s,999
uBCLX7hfZLQ,2235
uBPWqgUiQWA,1183
uBT9n8wOKP4,1291
uBhuULfs3Hc,3603
uBkJa679ffE,6242
uBls-XJdcBs,214
uBmUiouilQY,969
uC27rJLCn70,2016
uC7y97DXEH8,696
uCLUexLKpnU,371
uCdUm-lou7w,392
uCvjzcVCtEs,576
uDNLf3ty9ao,5228
uDlyfvy0NOs,2400
uDmEOkAXTfo,3820
uDpLB-JDjEA,2968
uDqnGmLJyao,1821
uDs0wOnwaAM,6382
uE15Mhtj9nE,6909
uE3YXkZoV5c,2674
uE6_kwnfDCQ,4570
uE9MHR27_gc,5969
uE_8WuNO7cA,4195
uEaxyzKonCY,4800
uElCsF1fOgE,6618
uF9othvTXn8,2938
uFMDSiHu7g4,5429
uFMlVrTUoR8,2898
uFhZhnlYKRw,4312
uFmEm88xyhY,0
uFtP9Z_K87U,3887
uG2sRzp5Bk4,4799
uG7GIj313aA,3221
uGVkH6PjXLs,965
uG_G4g6ixms,907
uG_hgODoDes,6222
uH6n_FGsyk0,3728
uHLEUps_ahs,5623
uHPrH22rPgU,359
uHmoFLB-PLc,0
uICwWvS_AOo,4768
uID_HFDKFKw,2074
uIHWHnItois,4410
uINj6L2EEUs,5011
uIcMgjypbqk,5309
uIl5Tj74sLw,962
uJ4OZfCjViM,1753
uJAL31wAD2A,4702
uJLhYVxWW5M,5432
uJZFC7gHZGI,3614
uJ_QCxMDfag,0
uJbM9KQBXak,5721
uJuGXnGqozs,1288
uK0dxEMBXfY,2822
uLT7PmD_AJA,3624
uLXSOqRSa4A,6792
uLcuqmzyAGU,4771
uLeJBFypCHE,5599
uLhOFVNmRu8,2632
uLoeu43EkHI,3435
uLphvdhunTY,742
uLsq6gQXQPM,4459
uM3RiCL0g2U,5658
uM6ErLnAGW4,5788
uM7QSskmloo,3678
uMAjCPUZfp0,4605
uMCyo89mK_E,2616
uMGfCaGMnEE,2194
uMQEaWGQvrc,507
uMw7YplUbAM,3796
uN8lcRwsBno,4962
uNlryAGT0Tk,1184
uO2YgcdqoZg,4564
uOUjBTlwoxg,1662
uOk4EFDsDP4,1350
uOmCwWVJnLQ,3102
uOxKf-kNEyg,0
uPqh5uA1mhA,2951
uPqp30C6MDE,1413
uPyciwjOz3E,4586
uQ20ZKxr6iM,6162
uQDTcusxDCg,5369
uQlRZj_jQ9c,1790
uQsL4kCWu8U,647
uR-o9wILN6U,5736
uRQjuRNAABI,4392
uRcVktMzlUc,5588
uRwr0x--Ai4,2881
uRz8FNXP3eU,2083
uS5QIHQztyA,4973
uSMwc0AO4bo,3032
uSsb5pdYWE8,2406
uSuHnQPWfNY,5080
uTQyPHg8r0M,1294
uTVjevTM6V0,4698
uTc2-oAxgbc,1766
uThAYmmxBFk,2288
uUzmPV8Vgqg,3478
uVHuVnv5XAk,1691
uVL5BdceGR4,5077
uVcyJg_3Fj8,2429
uWBPngv3j0M,2327
uWJUoJyvFF0,4121
uWQ5tyfrXT0,6490
uWTge1GL818,216
uWWo9qZh3cU,3214
uWfQcDvel84,3395
uWguPHhQON4,953
uWnlmM2uOs4,908
uX-UwKfRvJY,3743
uXPm6SMQH1M,1071
uXX2lSVAXq8,4874
uXcCES4BsQ0,756
uY0ngQlbIZc,1781
uY5UbRJIrxI,4593
uYLYJABDubw,638
uYqNIBbz4_Q,700
uZC3WPkta-I,2857
uZCov5TG-Y8,2114
uZNgbdDLclM,731
uZk7ciOa5aE,3794
uZpVDAd7da8,303
uZw4m7-9A7o,1852
u_G3ZPXU35A,2093
u_HDCcby_B0,2815
u_RzyIJi8qc,3906
u_sEVnBQ8is,899
u_vLZxgO9Rw,5321
uaBTWbu0jps,1199
uaGy1W-EYWU,2274
uaIu2yDmhNU,1089
uaLMHEtFlNA,5264
uaqcvxz_5fY,4067
uatIP3FGQXk,1947
uavao6fYoMM,4597
uavot-yVwhg,2936
ub0pmYL8i5s,1783
ubNDaGOws0E,2934
ubR7XPBJQH8,5226
ubVPP8BVcfs,2016
ubgCjUUmP9I,3208
uc1RbyLfuSs,0
ucEqZtmQS-0,1884
ucHq8B0-1BA,6263
ucR3VztMyeE,915
ucsAN6pGv6w,234
udIYvmhOlOM,3207
udSHsodv3gY,4962
udpVICVTQrQ,727
ueDoskgg2yw,375
ueKSGag6w4Q,3060
uegTBtD59R0,6129
uevUOX7Wpz4,1143
ufBz1xfqQoM,4500
ufK2mbJI0to,5100
ufP69gKRisM,2715
ufgYKCfK2Vk,5406
ufrTSC3Dewg,1184
ufxyjYMKe7c,3763
ugDN2gDN99E,223
ugK_mLTN18U,5757
uh-H5Gmt4PI,3156
uhAIe9rcjSo,2298
uhiQp0GCeKg,5615
uhnY3lZ9ZCI,4726
uhxQoWHBbaw,1296
ui7LIgAF8-E,608
uiCkFmebAZs,5891
ui_CNb4FUtQ,7150
uj0UBMgR2gk,3265
ujS0VNOXeVg,4973
ujWG6rjlN3s,1400
ujiWstJ3tt0,1744
ujl7QIOkrZw,3044
ujltXvkQK_g,4860
ukPz_13Agis,1157
ukXHzfVXkDo,4928
ukXZ8nIRAJQ,5224
uklYBuQDwIw,2249
uktUeF3Fy7o,5439
ul9kg5QdvJo,1820
ulJxGEx2r7o,3263
ulV37d5wFaw,6058
ulopyhvgyQg,971
umi5d_a6bfc,1826
umn2TO6ACKs,472
un6VqJYUpDo,3281
unE-vkRljRs,2991
unFlcSwdDFc,2923
unI7FhokvbM,3743
unLrTQt07kI,1316
unM25XJGBJg,330
unqP4N-QYgQ,464
unz00-r84NY,1487
unzG2wuyBsU,2856
uo1ERV8LZeU,3610
uo6WV2gLQgk,2564
uokQq9Xrjf8,778
uowNtTu74nA,5428
uoy7NjeESZc,3040
upic9S0oEhg,3056
upoS4Jct7kE,2710
uqAFtPVzEEs,3368
uqT5jtfx8x0,2093
uqaSFllHrco,4228
uqaiE1bcAXY,2900
uqd8A4iJ6Bo,3416
uqiMw7tQ1Cc,1649
uqiooW1OAXU,3941
uqixFWxAQSA,6282
uqlErIm56Jg,6910
uqwf903l5-E,5089
uqzy1FAUpPM,1413
ur873jaQO3A,3907
urnUdUVDoZg,2663
ursegSrjG1M,3452
usXxdwUHwA0,3169
ush7vIeB2PA,4338
ut1AoOzqL4k,888
utEbOY3UDDI,252
utgRhyBvtRU,961
uty4eGb_vvU,5263
uu4_cV49pMI,454
uuFJdgTT5kE,4117
uuH0ieCzqkM,910
uuZN3GbSeAw,5597
uub0z8wJfhU,1919
uug0bhnLgHs,5536
uuhcDXyGrEI,5112
uv7COBs24D8,4595
uvglcAUnQv0,5398
uvnrLngXHh8,5961
uvs1pb32xZM,3046
uw9x69DT8_g,833
uwGcEaW3z3Q,338
uwLM5n-rYmA,5321
uwQDvcWzBy0,4688
uwxuvGci98g,3787
ux4iT6vQQb0,2189
uxMOn-NmmZo,2745
uxRBnIWE79s,1527
ux_qqONPSrc,3699
uxsZFuXKs3A,380
uy7WAwrrNiA,4918
uy9Z2i8AmyY,5537
uyBGDfYo0qE,2003
uyGxlvak-Bg,4686
uyHGyE_vNtY,2293
uyp6t45rOD8,3519
uyr3E9ZReAw,3633
uyzQkTArIwU,7054
uz04njTFKP8,1369
uz4Tb2RG1tY,4510
uz91AvGxjbw,2287
uzUVSpklbRs,1461
uzXbaoWOm5o,1465
uzdhP_UT3B4,2654
uzgIBU9arcU,733
v-LmMLpvsbk,5602
v-UmNR5yeDc,5765
v-YKnFqX_L0,3057
v-dxQNxdMrU,2737
v-qFJJx0bTs,3054
v-xUwDARVb4,3801
v05j8FVewPc,4421
